producto_id,categoria,marca,temporada,talla,color,precio_original,porcentaje_descuento,precio_actual,fecha_compra,cantidad_stock,calificacion_cliente,devolucion,motivo_devolucion
FB000248,Pantalones,Banana Republic,Primavera,M,Black,72.07,0.0,72.07,2025-05-08,20,,Si,Discrepancia de color
FB000249,Ropa de abrigo,Zara,Otoño,M,Green,220.99,0.0,220.99,2025-08-06,42,3.6,No,
FB000250,Ropa de abrigo,Uniqlo,Otoño,XS,Black,117.36,14.6,100.23,2025-08-06,33,,Si,Problema de tamaño
FB000251,Ropa de abrigo,Banana Republic,Primavera,L,Navy,198.76,48.8,101.77,2025-04-26,36,3.0,No,
FB000252,Ropa de abrigo,H&M,Otoño,L,Black,121.03,0.0,121.03,2025-08-06,14,1.6,Si,Cambio de opinión
FB000253,Tops,H&M,Otoño,L,White,88.62,0.0,88.62,2025-08-06,48,2.4,No,
FB000254,Zapatos,H&M,Verano,XL,Green,88.94,0.0,88.94,2025-08-06,29,3.9,No,
FB000255,Pantalones,Zara,Invierno,S,Black,115.7,17.8,95.11,2025-08-06,32,1.7,No,
FB000256,Pantalones,Forever21,Otoño,XXL,Black,75.66,0.0,75.66,2025-08-06,20,3.0,No,
FB000257,Accesorios,Ann Taylor,Invierno,,Green,42.11,0.0,42.11,2025-08-06,26,4.0,No,
FB000258,Ropa de abrigo,H&M,Primavera,XXL,Beige,247.9,4.3,237.24,2024-12-25,25,4.6,No,
FB000259,Zapatos,Banana Republic,Primavera,XL,Beige,143.45,0.0,143.45,2024-09-27,39,,Si,Problema de calidad
FB000260,Accesorios,Banana Republic,Invierno,,Beige,24.96,44.7,13.8,2025-08-06,44,,No,
FB000261,Ropa de abrigo,Forever21,Verano,XL,Navy,109.74,0.0,109.74,2025-08-06,45,1.9,No,
FB000262,Vestidos,H&M,Verano,XL,Blue,161.14,0.0,161.14,2025-08-06,44,1.6,No,
FB000263,Ropa de abrigo,Banana Republic,Primavera,XXL,Brown,220.14,9.2,199.89,2025-06-27,23,4.8,No,
FB000264,Vestidos,Forever21,Verano,S,Pink,57.33,0.0,57.33,2025-08-06,23,2.0,No,
FB000265,Pantalones,Zara,Otoño,XXL,Blue,108.24,0.0,108.24,2025-08-06,8,2.3,No,
FB000266,Accesorios,Banana Republic,Verano,,Gray,67.93,0.0,67.93,2025-08-06,22,4.6,No,
FB000267,Vestidos,Zara,Invierno,XS,Blue,168.96,0.0,168.96,2025-08-06,9,,No,
FB000268,Tops,Ann Taylor,Otoño,S,White,90.63,0.0,90.63,2025-08-06,33,4.2,No,
FB000269,Accesorios,Mango,Primavera,,Green,72.3,0.4,72.01,2024-12-29,38,3.0,Si,Discrepancia de color
FB000270,Pantalones,H&M,Invierno,S,Beige,27.98,0.0,27.98,2025-08-06,0,3.0,No,
FB000271,Vestidos,Forever21,Verano,,Navy,92.73,0.0,92.73,2025-08-06,15,1.4,No,
FB000272,Pantalones,Mango,Verano,XXL,White,64.28,0.0,64.28,2025-08-06,46,3.0,No,
FB000273,Vestidos,Ann Taylor,Otoño,M,Black,133.12,0.0,133.12,2025-08-06,35,1.9,No,
FB000274,Tops,Gap,Invierno,XXL,Brown,70.36,0.0,70.36,2025-08-06,0,,No,
FB000275,Ropa de abrigo,Uniqlo,Verano,XL,Pink,199.01,0.0,199.01,2025-08-06,8,4.4,No,
FB000276,Pantalones,H&M,Verano,L,Navy,62.41,37.1,39.26,2025-08-06,6,4.1,No,
FB000277,Zapatos,Uniqlo,Verano,XS,Black,71.44,0.0,71.44,2025-08-06,45,4.0,No,
FB000278,Vestidos,Zara,Invierno,,Blue,89.69,0.0,89.69,2025-08-06,50,4.3,No,
FB000279,Ropa de abrigo,Mango,Primavera,XXL,Gray,161.65,10.2,145.16,2025-03-30,42,,No,
FB000280,Accesorios,Uniqlo,Invierno,,White,46.59,0.0,46.59,2025-08-06,29,4.8,No,
FB000281,Accesorios,Zara,Otoño,,Pink,74.2,0.0,74.2,2025-08-06,22,1.7,No,
FB000282,Pantalones,Uniqlo,Otoño,S,Brown,99.67,0.0,99.67,2025-08-06,13,5.0,No,
FB000283,Zapatos,Forever21,Otoño,XS,Purple,112.74,23.0,86.81,2025-08-06,37,1.0,No,
FB000284,Tops,Banana Republic,Verano,S,Black,95.82,39.4,58.07,2025-08-06,6,,Si,Dañado
FB000285,Zapatos,Ann Taylor,Invierno,M,Green,157.42,0.0,157.42,2025-08-06,38,2.4,No,
FB000286,Accesorios,Zara,Otoño,,Red,60.17,14.1,51.69,2025-08-06,38,5.0,No,
FB000287,Ropa de abrigo,Mango,Invierno,XL,Pink,169.03,0.0,169.03,2025-08-06,16,1.7,No,
FB000288,Vestidos,Uniqlo,Otoño,S,Pink,175.86,0.0,175.86,2025-08-06,0,4.6,No,
FB000289,Zapatos,Mango,Verano,,Brown,169.75,0.0,169.75,2025-08-06,5,2.7,No,
FB000290,Accesorios,H&M,Verano,,Red,51.77,24.3,39.19,2025-08-06,50,3.7,No,
FB000291,Tops,Mango,Otoño,M,Black,83.09,0.0,83.09,2025-08-06,22,2.3,No,
FB000292,Ropa de abrigo,Ann Taylor,Invierno,XS,Purple,176.1,0.0,176.1,2025-08-06,12,4.6,No,
FB000293,Pantalones,Mango,Otoño,M,Blue,69.11,0.0,69.11,2025-08-06,18,3.9,No,
FB000294,Zapatos,Zara,Primavera,S,Purple,117.85,0.0,117.85,2024-12-23,34,3.3,No,
FB000295,Zapatos,Banana Republic,Otoño,M,Purple,96.17,36.0,61.55,2025-08-06,45,3.5,No,
FB000296,Zapatos,Zara,Primavera,XXL,Red,80.14,0.0,80.14,2025-03-31,10,5.0,No,
FB000297,Accesorios,Gap,Verano,,Pink,55.08,13.0,47.92,2025-08-06,17,3.9,No,
FB000298,Vestidos,Mango,Otoño,S,Pink,165.84,50.4,82.26,2025-08-06,17,3.2,Si,Dañado
FB000299,Vestidos,Gap,Verano,XXL,Red,82.7,0.0,82.7,2025-08-06,20,4.0,No,
FB000300,Ropa de abrigo,Banana Republic,Primavera,S,Purple,222.86,6.6,208.15,2024-12-19,29,2.1,No,
FB000301,Tops,Mango,Invierno,L,Gray,107.15,0.0,107.15,2025-08-06,33,,Si,Artículo incorrecto
FB000302,Zapatos,H&M,Otoño,XXL,Gray,85.54,0.0,85.54,2025-08-06,30,,No,
FB000303,Pantalones,Mango,Verano,XL,Green,34.36,5.4,32.5,2025-08-06,49,4.5,No,
FB000304,Pantalones,Mango,Invierno,XL,Black,111.25,42.2,64.3,2025-08-06,34,3.0,No,
FB000305,Tops,Zara,Primavera,XXL,Pink,39.97,35.2,25.9,2025-01-22,15,2.3,No,
FB000306,Zapatos,Forever21,Verano,M,White,60.34,0.0,60.34,2025-08-06,4,,No,
FB000307,Accesorios,Gap,Verano,,Blue,17.7,0.0,17.7,2025-08-06,42,3.9,No,
FB000308,Pantalones,Mango,Verano,M,White,57.88,0.0,57.88,2025-08-06,39,3.0,No,
FB000309,Tops,Mango,Verano,S,Blue,25.15,0.0,25.15,2025-08-06,34,2.6,No,
FB000310,Ropa de abrigo,Mango,Primavera,L,Purple,157.45,0.0,157.45,2025-05-26,7,2.9,No,
FB000311,Pantalones,H&M,Invierno,L,Purple,65.72,9.1,59.74,2025-08-06,10,2.8,Si,Problema de calidad
FB000312,Vestidos,Forever21,Invierno,XXL,Brown,92.8,0.0,92.8,2025-08-06,25,2.5,No,
FB000313,Vestidos,Banana Republic,Invierno,XL,Blue,88.65,0.0,88.65,2025-08-06,11,3.3,No,
FB000314,Tops,Zara,Invierno,XXL,Beige,47.07,57.4,20.05,2025-08-06,24,1.3,Si,Problema de tamaño
FB000315,Ropa de abrigo,Ann Taylor,Verano,XS,Red,101.75,0.0,101.75,2025-08-06,7,3.1,No,
FB000316,Vestidos,Mango,Primavera,XS,Blue,131.08,7.5,121.25,2024-12-04,20,4.5,Si,Artículo incorrecto
FB000317,Tops,Zara,Otoño,XS,Black,82.06,26.1,60.64,2025-08-06,32,1.5,No,
FB000318,Vestidos,H&M,Verano,L,Purple,66.31,0.0,66.31,2025-08-06,47,3.9,No,
FB000319,Accesorios,Uniqlo,Otoño,,Green,26.03,0.0,26.03,2025-08-06,15,3.8,No,
FB000320,Zapatos,Uniqlo,Primavera,S,Beige,152.53,0.0,152.53,2024-11-21,24,4.2,No,
FB000321,Pantalones,Mango,Otoño,S,Beige,26.16,16.2,21.92,2025-08-06,13,2.3,No,
FB000322,Vestidos,Uniqlo,Invierno,XXL,Blue,89.17,10.8,79.54,2025-08-06,27,3.3,No,
FB000323,Pantalones,H&M,Primavera,,White,106.37,0.0,106.37,2025-04-06,37,4.9,No,
FB000324,Vestidos,Mango,Otoño,XL,White,80.95,36.8,51.16,2025-08-06,16,2.5,No,
FB000325,Ropa de abrigo,Banana Republic,Verano,M,Navy,169.84,50.2,84.58,2025-08-06,21,3.0,Si,Problema de calidad
FB000326,Vestidos,Forever21,Otoño,M,Green,159.4,8.8,145.37,2025-08-06,43,4.5,No,
FB000327,Pantalones,Forever21,Invierno,S,Black,106.53,46.5,56.99,2025-08-06,17,,No,
FB000328,Accesorios,Gap,Primavera,,Black,78.81,44.7,43.58,2024-09-13,34,1.4,No,
FB000329,Ropa de abrigo,Uniqlo,Verano,XS,Gray,117.45,29.5,82.8,2025-08-06,43,1.2,No,
FB000330,Accesorios,Gap,Primavera,,Beige,76.94,0.0,76.94,2025-06-13,21,4.3,No,
FB000331,Ropa de abrigo,Gap,Verano,L,White,232.19,0.0,232.19,2025-08-06,31,1.3,Si,Cambio de opinión
FB000332,Vestidos,Forever21,Otoño,XS,Navy,80.4,52.1,38.51,2025-08-06,7,1.2,No,
FB000333,Pantalones,Mango,Verano,XL,Black,102.82,0.0,102.82,2025-08-06,50,3.6,No,
FB000334,Accesorios,Zara,Primavera,,Navy,48.5,0.0,48.5,2025-05-09,46,,No,
FB000335,Pantalones,Mango,Otoño,,Pink,88.4,0.0,88.4,2025-08-06,1,1.4,No,
FB000336,Zapatos,Mango,Invierno,S,Black,112.5,0.0,112.5,2025-08-06,11,4.3,No,
FB000337,Pantalones,Zara,Otoño,XXL,Gray,97.95,11.1,87.08,2025-08-06,25,2.4,No,
FB000338,Ropa de abrigo,H&M,Verano,M,Pink,114.51,36.9,72.26,2025-08-06,33,1.5,No,
FB000339,Pantalones,Zara,Invierno,XS,Brown,27.85,0.0,27.85,2025-08-06,0,1.5,No,
FB000340,Zapatos,Ann Taylor,Primavera,XL,Blue,82.08,40.6,48.76,2025-05-23,43,2.5,Si,Problema de calidad
FB000341,Pantalones,Mango,Verano,S,Black,116.41,40.7,69.03,2025-08-06,23,1.2,No,
FB000342,Pantalones,Ann Taylor,Primavera,M,White,95.61,0.0,95.61,2025-06-10,47,4.7,Si,Problema de calidad
FB000343,Zapatos,Mango,Otoño,M,White,70.04,0.0,70.04,2025-08-06,12,2.4,No,
FB000344,Zapatos,Banana Republic,Invierno,S,Gray,112.59,54.0,51.79,2025-08-06,17,4.0,No,
FB000345,Accesorios,Zara,Verano,,Purple,26.8,0.9,26.56,2025-08-06,25,1.2,Si,Discrepancia de color
FB000346,Tops,H&M,Verano,L,Blue,50.09,0.0,50.09,2025-08-06,47,4.0,No,
FB000347,Pantalones,Mango,Primavera,XS,Green,92.84,4.2,88.94,2025-01-13,0,,Si,Problema de tamaño
FB000348,Tops,Uniqlo,Verano,XXL,Gray,114.63,0.0,114.63,2025-08-06,47,3.8,Si,Cambio de opinión
FB000349,Accesorios,Gap,Verano,,Purple,21.9,29.2,15.51,2025-08-06,35,2.0,No,
FB000350,Vestidos,Zara,Primavera,XS,Navy,100.55,46.7,53.59,2025-02-01,30,,No,
FB000351,Accesorios,Forever21,Verano,,Brown,47.45,16.4,39.67,2025-08-06,33,1.7,No,
FB000352,Pantalones,H&M,Verano,XL,Brown,113.21,0.0,113.21,2025-08-06,8,2.7,No,
FB000353,Vestidos,Banana Republic,Primavera,XS,Black,163.27,0.0,163.27,2025-04-23,24,2.5,No,
FB000354,Accesorios,Uniqlo,Otoño,,Black,44.58,0.0,44.58,2025-08-06,21,,No,
FB000355,Vestidos,Forever21,Verano,L,Red,166.53,0.0,166.53,2025-08-06,28,1.7,No,
FB000356,Zapatos,Banana Republic,Verano,XL,Pink,144.61,0.0,144.61,2025-08-06,21,2.5,No,
FB000357,Accesorios,Mango,Otoño,,Navy,31.0,0.0,31.0,2025-08-06,29,1.9,No,
FB000358,Accesorios,Forever21,Invierno,,Pink,68.57,29.4,48.41,2025-08-06,4,3.5,No,
FB000359,Vestidos,Forever21,Verano,L,Red,73.04,56.5,31.77,2025-08-06,15,3.0,Si,Cambio de opinión
FB000360,Tops,H&M,Primavera,L,Purple,95.19,0.0,95.19,2025-02-09,13,4.1,No,
FB000361,Tops,Gap,Invierno,XS,Purple,104.94,0.0,104.94,2025-08-06,42,2.0,No,
FB000362,Pantalones,Gap,Primavera,XXL,Beige,97.29,0.0,97.29,2025-07-29,42,4.5,No,
FB000363,Zapatos,Mango,Invierno,L,White,83.05,39.8,50.0,2025-08-06,5,3.4,No,
FB000364,Ropa de abrigo,Uniqlo,Otoño,S,Beige,86.13,0.0,86.13,2025-08-06,28,2.7,No,
FB000365,Pantalones,Banana Republic,Verano,S,White,104.13,28.7,74.24,2025-08-06,23,3.1,No,
FB000366,Accesorios,Uniqlo,Otoño,,Green,41.7,0.0,41.7,2025-08-06,18,3.2,No,
FB000367,Ropa de abrigo,Banana Republic,Primavera,L,White,80.11,0.0,80.11,2025-04-16,34,1.8,No,
FB000368,Tops,Ann Taylor,Otoño,L,White,97.84,0.0,97.84,2025-08-06,16,,No,
FB000369,Pantalones,Gap,Otoño,XL,Beige,77.37,35.2,50.14,2025-08-06,14,2.3,No,
FB000370,Accesorios,H&M,Otoño,,Red,36.35,37.6,22.68,2025-08-06,49,4.0,Si,Cambio de opinión
FB000371,Ropa de abrigo,Banana Republic,Invierno,XXL,Green,181.04,20.2,144.47,2025-08-06,17,,Si,Problema de tamaño
FB000372,Ropa de abrigo,Zara,Primavera,XL,Black,158.37,0.0,158.37,2025-02-15,33,,No,
FB000373,Zapatos,Forever21,Verano,XXL,Purple,91.98,0.0,91.98,2025-08-06,48,3.9,No,
FB000374,Zapatos,Zara,Invierno,S,Brown,140.29,55.3,62.71,2025-08-06,5,4.4,No,
FB000375,Tops,Uniqlo,Primavera,XL,Red,26.01,0.0,26.01,2025-02-23,9,4.0,No,
FB000376,Tops,Forever21,Invierno,XL,Blue,51.06,9.5,46.21,2025-08-06,34,1.1,No,
FB000377,Ropa de abrigo,Gap,Otoño,XS,Red,132.92,0.0,132.92,2025-08-06,36,1.2,No,
FB000378,Accesorios,Gap,Otoño,,Purple,16.57,0.0,16.57,2025-08-06,17,,No,
FB000379,Pantalones,Forever21,Invierno,XS,Black,78.6,45.8,42.6,2025-08-06,6,2.7,No,
FB000380,Accesorios,Mango,Verano,,Brown,69.38,0.0,69.38,2025-08-06,43,2.4,No,
FB000381,Accesorios,Mango,Otoño,,Pink,23.58,0.0,23.58,2025-08-06,16,1.3,No,
FB000382,Tops,H&M,Primavera,XS,Navy,119.91,27.8,86.58,2024-09-28,12,1.7,No,
FB000383,Ropa de abrigo,H&M,Verano,M,Black,111.05,1.4,109.5,2025-08-06,7,2.8,No,
FB000384,Accesorios,Banana Republic,Verano,,Gray,60.22,0.0,60.22,2025-08-06,6,2.1,No,
FB000385,Ropa de abrigo,Gap,Invierno,M,Navy,133.52,0.0,133.52,2025-08-06,27,3.6,No,
FB000386,Vestidos,Banana Republic,Primavera,XL,Brown,54.97,49.6,27.7,2024-10-08,48,4.5,No,
FB000387,Tops,Uniqlo,Invierno,L,White,85.94,0.0,85.94,2025-08-06,42,4.3,No,
FB000388,Accesorios,H&M,Otoño,,Black,24.64,0.0,24.64,2025-08-06,6,4.4,No,
FB000389,Accesorios,Banana Republic,Primavera,,Blue,28.82,0.0,28.82,2024-10-23,30,2.8,No,
FB000390,Zapatos,Forever21,Verano,L,Pink,79.59,24.3,60.25,2025-08-06,37,1.7,No,
FB000391,Vestidos,Gap,Otoño,XL,Blue,49.44,0.0,49.44,2025-08-06,19,3.4,No,
FB000392,Tops,Mango,Invierno,XS,Blue,41.46,0.0,41.46,2025-08-06,36,3.5,No,
FB000393,Vestidos,Uniqlo,Otoño,XS,Beige,131.76,35.4,85.12,2025-08-06,21,4.7,No,
FB000394,Pantalones,Mango,Otoño,M,Blue,56.53,27.9,40.76,2025-08-06,22,,No,
FB000395,Tops,Zara,Invierno,,Blue,111.72,33.3,74.52,2025-08-06,47,2.0,Si,Problema de calidad
FB000396,Tops,Zara,Invierno,L,Beige,99.96,47.6,52.38,2025-08-06,18,2.0,Si,Problema de calidad
FB000397,Vestidos,Uniqlo,Otoño,XS,Red,110.04,57.1,47.21,2025-08-06,0,4.7,No,
FB000398,Vestidos,Forever21,Invierno,L,Blue,141.84,0.0,141.84,2025-08-06,39,1.7,No,
FB000399,Accesorios,H&M,Invierno,,Brown,32.63,42.9,18.63,2025-08-06,5,1.1,No,
FB000400,Ropa de abrigo,Zara,Primavera,L,Black,189.68,40.8,112.29,2024-09-21,27,1.8,Si,Dañado
FB000401,Vestidos,Ann Taylor,Otoño,XL,Pink,150.89,46.8,80.27,2025-08-06,18,4.9,No,
FB000402,Accesorios,Gap,Otoño,,Navy,42.66,21.5,33.49,2025-08-06,16,,No,
FB000403,Accesorios,Uniqlo,Otoño,,Red,62.05,0.0,62.05,2025-08-06,50,1.4,Si,Cambio de opinión
FB000404,Accesorios,Banana Republic,Invierno,,Green,74.32,0.0,74.32,2025-08-06,4,2.2,No,
FB000405,Ropa de abrigo,Uniqlo,Invierno,XS,Navy,217.34,0.0,217.34,2025-08-06,4,4.2,No,
FB000406,Tops,Zara,Verano,XL,White,111.14,56.7,48.12,2025-08-06,29,1.5,No,
FB000407,Zapatos,H&M,Invierno,XL,Navy,62.5,0.0,62.5,2025-08-06,0,1.9,Si,Cambio de opinión
FB000408,Ropa de abrigo,Banana Republic,Invierno,XS,Blue,165.88,3.4,160.24,2025-08-06,42,2.4,No,
FB000409,Ropa de abrigo,Gap,Otoño,XS,Brown,179.8,0.0,179.8,2025-08-06,25,1.7,No,
FB000410,Accesorios,Zara,Verano,,Beige,34.15,0.0,34.15,2025-08-06,27,4.1,No,
FB000411,Tops,Gap,Primavera,XS,Green,101.88,0.0,101.88,2025-03-14,46,,Si,Problema de tamaño
FB000412,Zapatos,Banana Republic,Verano,XL,Blue,187.58,0.0,187.58,2025-08-06,46,2.9,No,
FB000413,Ropa de abrigo,Ann Taylor,Otoño,L,Pink,145.02,0.0,145.02,2025-08-06,36,2.6,No,
FB000414,Pantalones,Gap,Verano,XS,Blue,101.61,26.9,74.28,2025-08-06,38,3.4,Si,Dañado
FB000415,Vestidos,H&M,Otoño,XXL,Beige,71.14,0.0,71.14,2025-08-06,33,3.1,No,
FB000416,Vestidos,Ann Taylor,Verano,M,Green,55.21,0.0,55.21,2025-08-06,2,3.8,Si,Artículo incorrecto
FB000417,Tops,Zara,Verano,XXL,Black,94.96,35.4,61.34,2025-08-06,34,3.9,No,
FB000418,Zapatos,Mango,Primavera,M,Purple,138.69,0.0,138.69,2024-12-02,0,2.9,No,
FB000419,Ropa de abrigo,Gap,Primavera,XXL,Navy,175.7,0.0,175.7,2025-02-23,20,3.0,No,
FB000420,Zapatos,Uniqlo,Verano,XS,Black,145.18,35.7,93.35,2025-08-06,25,2.2,No,
FB000421,Vestidos,Mango,Verano,M,Black,169.34,44.6,93.81,2025-08-06,37,2.7,No,
FB000422,Tops,Uniqlo,Verano,L,Red,103.14,0.0,103.14,2025-08-06,13,4.5,No,
FB000423,Tops,Mango,Otoño,M,Beige,97.47,32.0,66.28,2025-08-06,27,3.0,No,
FB000424,Vestidos,Ann Taylor,Primavera,M,Navy,50.69,26.3,37.36,2024-10-29,37,4.1,No,
FB000425,Ropa de abrigo,Banana Republic,Otoño,XL,Black,127.75,0.0,127.75,2025-08-06,32,3.6,No,
FB000426,Tops,Forever21,Invierno,XL,Black,111.64,0.0,111.64,2025-08-06,13,4.8,No,
FB000427,Zapatos,Uniqlo,Otoño,,Purple,134.6,11.6,118.99,2025-08-06,47,3.9,No,
FB000428,Pantalones,Zara,Primavera,XXL,Purple,56.05,0.0,56.05,2025-07-16,9,,No,
FB000429,Vestidos,Banana Republic,Otoño,XL,Purple,106.2,0.0,106.2,2025-08-06,35,4.5,No,
FB000430,Zapatos,Mango,Otoño,,Green,104.26,20.6,82.78,2025-08-06,31,3.0,No,
FB000431,Accesorios,Uniqlo,Primavera,,Purple,24.53,0.0,24.53,2024-08-20,44,4.2,No,
FB000432,Zapatos,Mango,Primavera,L,Green,131.25,0.0,131.25,2025-06-18,12,1.6,No,
FB000433,Pantalones,Forever21,Otoño,M,Red,72.85,0.0,72.85,2025-08-06,25,3.8,No,
FB000434,Zapatos,Zara,Invierno,XS,Green,135.39,0.0,135.39,2025-08-06,26,3.9,No,
FB000435,Zapatos,Zara,Invierno,XL,Navy,166.94,4.2,159.93,2025-08-06,17,2.6,Si,Discrepancia de color
FB000436,Zapatos,Banana Republic,Primavera,XL,Green,135.36,41.7,78.91,2024-12-20,17,4.3,No,
FB000437,Pantalones,Ann Taylor,Primavera,L,Blue,96.05,0.0,96.05,2024-09-09,15,4.0,No,
FB000438,Ropa de abrigo,H&M,Verano,L,Red,116.1,0.0,116.1,2025-08-06,27,3.6,Si,Cambio de opinión
FB000439,Zapatos,Mango,Otoño,L,Black,91.53,0.0,91.53,2025-08-06,8,1.5,No,
FB000440,Pantalones,Zara,Invierno,XS,Gray,102.16,0.0,102.16,2025-08-06,50,,No,
FB000441,Zapatos,Uniqlo,Invierno,L,Gray,67.74,3.3,65.5,2025-08-06,23,1.5,No,
FB000442,Accesorios,Banana Republic,Invierno,,Green,38.34,0.0,38.34,2025-08-06,14,1.4,No,
FB000443,Accesorios,Zara,Invierno,,Gray,60.49,0.0,60.49,2025-08-06,30,2.5,No,
FB000444,Ropa de abrigo,Banana Republic,Primavera,L,Navy,90.27,0.0,90.27,2025-04-16,35,4.2,No,
FB000445,Accesorios,Banana Republic,Verano,,Red,45.42,0.0,45.42,2025-08-06,36,1.3,No,
FB000446,Tops,Ann Taylor,Primavera,,Purple,58.56,0.0,58.56,2025-01-23,21,2.3,No,
FB000447,Vestidos,H&M,Verano,L,Pink,167.64,0.0,167.64,2025-08-06,18,4.1,No,
FB000448,Ropa de abrigo,Zara,Otoño,XXL,Red,193.14,0.0,193.14,2025-08-06,7,3.5,No,
FB000449,Accesorios,Gap,Invierno,,Gray,60.06,15.6,50.69,2025-08-06,49,2.0,Si,Discrepancia de color
FB000450,Pantalones,Banana Republic,Otoño,M,Gray,35.37,0.0,35.37,2025-08-06,29,4.7,No,
FB000451,Accesorios,Mango,Verano,,Purple,39.85,0.0,39.85,2025-08-06,28,2.4,No,
FB000452,Tops,Zara,Invierno,XL,Black,85.34,59.4,34.65,2025-08-06,5,4.9,No,
FB000453,Pantalones,Forever21,Otoño,XXL,White,81.17,0.0,81.17,2025-08-06,21,1.2,No,
FB000454,Accesorios,Ann Taylor,Primavera,,White,16.81,0.0,16.81,2025-07-31,16,2.8,No,
FB000455,Tops,Ann Taylor,Invierno,XL,Black,115.71,55.0,52.07,2025-08-06,6,1.6,No,
FB000456,Pantalones,Mango,Verano,XXL,Pink,49.87,0.0,49.87,2025-08-06,17,2.1,No,
FB000457,Zapatos,Mango,Otoño,XS,Beige,107.96,52.9,50.85,2025-08-06,2,4.9,No,
FB000458,Zapatos,Mango,Verano,M,Black,138.35,31.7,94.49,2025-08-06,3,2.5,No,
FB000459,Tops,Gap,Primavera,XS,Red,32.01,0.0,32.01,2025-05-09,43,3.4,Si,Artículo incorrecto
FB000460,Vestidos,H&M,Otoño,XS,Black,129.08,50.6,63.77,2025-08-06,10,4.4,No,
FB000461,Vestidos,Banana Republic,Invierno,M,Gray,68.57,56.4,29.9,2025-08-06,30,1.8,No,
FB000462,Accesorios,H&M,Invierno,,Gray,46.46,0.0,46.46,2025-08-06,30,,No,
FB000463,Ropa de abrigo,Banana Republic,Otoño,XXL,White,124.68,58.2,52.12,2025-08-06,44,3.2,No,
FB000464,Pantalones,H&M,Primavera,XL,Red,36.85,0.0,36.85,2025-07-03,0,4.4,No,
FB000465,Ropa de abrigo,Ann Taylor,Invierno,XS,Black,229.63,0.3,228.94,2025-08-06,30,3.4,No,
FB000466,Tops,Ann Taylor,Primavera,S,Navy,74.09,0.0,74.09,2024-09-07,35,3.4,No,
FB000467,Pantalones,Banana Republic,Primavera,XS,Brown,27.22,0.0,27.22,2024-09-09,14,2.4,No,
FB000468,Tops,Ann Taylor,Primavera,L,Purple,32.64,1.4,32.18,2025-05-06,29,1.5,Si,Cambio de opinión
FB000469,Accesorios,Zara,Verano,,Purple,30.25,11.8,26.68,2025-08-06,30,3.4,No,
FB000470,Ropa de abrigo,Uniqlo,Verano,S,Brown,180.57,0.0,180.57,2025-08-06,28,,No,
FB000471,Pantalones,Uniqlo,Verano,XS,White,96.55,0.0,96.55,2025-08-06,17,4.4,No,
FB000472,Pantalones,Ann Taylor,Otoño,,Pink,68.53,54.3,31.32,2025-08-06,38,2.9,No,
FB000473,Zapatos,Gap,Otoño,XS,White,71.94,0.0,71.94,2025-08-06,45,3.3,No,
FB000474,Zapatos,Gap,Otoño,L,Blue,80.72,9.9,72.73,2025-08-06,37,2.5,No,
FB000475,Ropa de abrigo,Zara,Invierno,L,Green,208.8,0.0,208.8,2025-08-06,13,1.6,No,
FB000476,Zapatos,Mango,Verano,M,Navy,158.15,54.1,72.59,2025-08-06,36,4.5,No,
FB000477,Tops,Zara,Otoño,S,White,85.92,0.0,85.92,2025-08-06,12,,No,
FB000478,Accesorios,Gap,Primavera,,Pink,69.59,0.0,69.59,2024-09-26,38,1.5,No,
FB000479,Vestidos,Zara,Invierno,XL,Red,136.17,19.1,110.16,2025-08-06,14,,No,
FB000480,Zapatos,Mango,Primavera,XS,Pink,124.26,0.0,124.26,2024-08-08,44,4.0,No,
FB000481,Zapatos,Banana Republic,Invierno,S,Black,129.33,0.0,129.33,2025-08-06,15,3.1,No,
FB000482,Vestidos,H&M,Primavera,S,Navy,123.93,30.0,86.75,2025-07-31,39,1.9,No,
FB000483,Zapatos,Zara,Verano,XS,Beige,62.76,0.0,62.76,2025-08-06,12,4.7,No,
FB000484,Zapatos,Uniqlo,Primavera,XS,Blue,74.54,0.0,74.54,2024-11-07,4,3.5,No,
FB000485,Tops,Gap,Verano,S,Pink,114.03,0.0,114.03,2025-08-06,2,,No,
FB000486,Accesorios,Gap,Otoño,,White,20.59,27.6,14.91,2025-08-06,36,,No,
FB000487,Zapatos,Banana Republic,Verano,XL,Blue,167.86,0.0,167.86,2025-08-06,17,3.2,No,
FB000488,Accesorios,Uniqlo,Otoño,,Gray,62.2,37.7,38.75,2025-08-06,16,3.1,No,
FB000489,Ropa de abrigo,Banana Republic,Otoño,,Pink,223.69,6.3,209.6,2025-08-06,18,1.9,No,
FB000490,Accesorios,Mango,Verano,,Blue,67.13,0.0,67.13,2025-08-06,3,1.4,No,
FB000491,Vestidos,Zara,Verano,M,Red,144.81,33.3,96.59,2025-08-06,33,2.8,No,
FB000492,Ropa de abrigo,Gap,Invierno,XS,Purple,152.93,53.0,71.88,2025-08-06,2,4.6,Si,Cambio de opinión
FB000493,Vestidos,Forever21,Verano,XXL,White,111.29,0.0,111.29,2025-08-06,48,4.9,No,
FB000494,Ropa de abrigo,Banana Republic,Invierno,XS,Pink,159.18,0.0,159.18,2025-08-06,38,2.4,Si,Problema de calidad
FB000495,Ropa de abrigo,Zara,Invierno,XXL,White,215.93,0.0,215.93,2025-08-06,43,3.5,No,
